,code,allergen
1231174,5034444101707,en:soybeans
658307,3033491097782,en:milk
1392459,7501017005062,en:soybeans
1555506,8032181040409,en:sulphur-dioxide-and-sulphites
1168985,4306188372653,en:gluten
1168985,4306188372653,en:milk
1168985,4306188372653,en:peanuts
990717,3760029052158,en:eggs
990717,3760029052158,en:gluten
990717,3760029052158,en:milk
484183,1338395666259,en:gluten
283448,0202517008207,en:gluten
1840410,96019955,en:milk
845069,3395328120910,en:soybeans
1241570,5055936840577,en:milk
414029,0799729001718,en:soybeans
386175,0728633102105,en:nuts
713190,3229820794570,en:sulphur-dioxide-and-sulphites
1068370,4000415039707,en:soybeans
1068370,4000415039707,sr:laktoza
1068370,4000415039707,sr:mleka
1068370,4000415039707,sr:mleko
1068370,4000415039707,sr:mlečna
1068370,4000415039707,sr:pavlaka
1068370,4000415039707,sr:pšenični
1068370,4000415039707,sr:pšenično brašno
658503,3033491273360,en:milk
587384,2406022002264,en:milk
843758,3392070011206,en:milk
1182459,4388844022799,en:milk
523232,20622749,en:eggs
523232,20622749,en:gluten
644197,2912413001643,en:milk
644085,2910355002681,en:milk
417470,0810607022325,en:milk
1687151,8435037840596,en:milk
1687151,8435037840596,en:nuts
1687151,8435037840596,en:sesame-seeds
1687151,8435037840596,en:soybeans
660017,3033710064427,en:milk
1433072,7616500647725,en:milk
1433072,7616500647725,en:nuts
1433072,7616500647725,en:soybeans
1384146,7310960016496,en:eggs
1384146,7310960016496,en:gluten
1384146,7310960016496,en:milk
1384146,7310960016496,en:soybeans
122760,0042272008650,en:milk
511405,20225551,en:eggs
511405,20225551,en:gluten
1338483,5900699103530,en:gluten
643588,29068470,en:eggs
643588,29068470,en:gluten
643588,29068470,en:soybeans
1821860,9100000716992,en:gluten
332031,05117857,en:gluten
332031,05117857,en:milk
1243927,5057172100156,en:gluten
1243927,5057172100156,en:milk
694218,3176582026411,en:milk
1736231,8480000141903,en:gluten
851966,3415581152111,en:eggs
851966,3415581152111,en:gluten
851966,3415581152111,en:milk
503940,20069872,en:gluten
715744,3240931541334,en:eggs
715717,3240931540672,en:eggs
715716,3240931540665,en:eggs
715716,3240931540665,en:gluten
1286230,5400247044921,en:eggs
1286230,5400247044921,en:gluten
715565,3240931531502,en:eggs
715565,3240931531502,en:gluten
713853,3230890009198,en:celery
713853,3230890009198,en:eggs
713853,3230890009198,en:milk
713853,3230890009198,en:mustard
656944,3027030009244,en:gluten
1205196,5000159473507,en:milk
1205196,5000159473507,en:soybeans
1433208,7616500659049,en:milk
1433208,7616500659049,en:nuts
1433208,7616500659049,en:soybeans
695333,3178530413243,en:eggs
695333,3178530413243,en:gluten
695333,3178530413243,en:milk
523402,20629076,en:sesame-seeds
1384037,7310865087713,en:milk
1062920,3800225475730,en:nuts
1143158,4099200072760,en:sesame-seeds
483478,12900017,en:celery
663562,3041091102331,en:fish
663562,3041091102331,en:gluten
603582,25053050,en:peanuts
322468,0294585074987,en:molluscs
631878,2753811009295,en:mustard
845120,3395328129531,en:gluten
845120,3395328129531,en:milk
845120,3395328129531,en:soybeans
311971,0250076019028,en:eggs
311971,0250076019028,en:gluten
311971,0250076019028,en:milk
311971,0250076019028,en:soybeans
510664,20207359,en:gluten
507630,20145859,en:eggs
507630,20145859,en:gluten
988684,3760020821555,en:gluten
988684,3760020821555,en:milk
988684,3760020821555,en:sulphur-dioxide-and-sulphites
1231196,5034444112635,en:eggs
1752795,8594002789688,en:milk
1587423,8410076482327,en:celery
1587423,8410076482327,en:gluten
1587423,8410076482327,en:milk
1587248,8410076472267,en:gluten
1194115,4770237044127,en:milk
1194106,4770237041140,en:milk
1194143,4770265212734,en:milk
694119,3176580026017,en:milk
694119,3176580026017,de:lait
1601640,8410564029423,en:nuts
1246703,5060034486510,en:gluten
1246703,5060034486510,en:wheat gluten
1736267,8480000144539,en:eggs
1736267,8480000144539,en:gluten
1338526,5900749610377,en:gluten
1338526,5900749610377,pl:owsa
1246696,5060034483083,en:eggs
845330,3395502804780,en:milk
1202884,5000116125258,en:gluten
1202884,5000116125258,en:milk
1202884,5000116125258,en:soybeans
1241183,5055540030630,en:gluten
1241183,5055540030630,en:milk
665014,3045470058110,en:gluten
665014,3045470058110,en:milk
665014,3045470058110,en:soybeans
1384196,7310960089612,en:milk
1260789,51115678,en:gluten
1260789,51115678,en:milk
1260789,51115678,en:nuts
1384184,7310960035619,en:gluten
1384184,7310960035619,en:milk
635694,28443964,en:gluten
643235,29054589,en:gluten
643235,29054589,en:milk
848253,3401297274131,en:milk
1246491,5060023975261,en:gluten
1246491,5060023975261,en:milk
715836,3240931543888,en:eggs
715836,3240931543888,en:gluten
715836,3240931543888,en:milk
508838,20176488,en:gluten
508838,20176488,en:milk
848241,3401297026662,en:milk
848241,3401297026662,en:none
532815,20996161,en:gluten
1798000,8801128542647,en:crustaceans
1798000,8801128542647,en:gluten
1798000,8801128542647,en:milk
1798000,8801128542647,en:molluscs
1798000,8801128542647,en:soybeans
1244599,5057545619483,en:gluten
1244599,5057545619483,en:soybeans
1832040,9327693000508,en:gluten
1832040,9327693000508,en:sesame-seeds
1245854,5057967372805,en:gluten
1242883,5056142601075,en:milk
1397952,75771119,en:sesame-seeds
275898,0193476000671,en:gluten
1384022,7310865070456,en:milk
712868,3229820781396,en:eggs
712868,3229820781396,en:gluten
712868,3229820781396,en:milk
715592,3240931535166,en:eggs
715592,3240931535166,en:milk
499373,20001308,en:milk
499373,20001308,en:nuts
504112,20071721,en:milk
504112,20071721,en:nuts
1247238,5060051271519,en:gluten
1247238,5060051271519,en:oatmeal
269193,0099482482183,en:peanuts
1229743,5030765020369,en:milk
1229743,5030765020369,en:sulphur-dioxide-and-sulphites
1146654,4101540707254,en:gluten
1146654,4101540707254,en:nuts
1146654,4101540707254,en:wheat starch
1398787,7610026014566,en:fish
1398787,7610026014566,en:gluten
1567672,8034066308178,en:milk
650720,3011932000843,en:sulphur-dioxide-and-sulphites
1204361,5000137487908,en:gluten
898804,3540860039705,en:gluten
508441,20166380,en:milk
658322,3033491114014,en:milk
658322,3033491114014,en:soybeans
2066,0002000006754,en:gluten
2066,0002000006754,en:milk
2066,0002000006754,en:soybeans
841041,3384480018395,en:eggs
841041,3384480018395,en:gluten
841041,3384480018395,en:soybeans
1824828,9300601932597,en:gluten
1824828,9300601932597,en:milk
1824828,9300601932597,en:soybeans
1826721,9300662888314,en:milk
294492,0209091013054,en:milk
1248991,5060122039383,en:milk
1842040,9788492808274,en:gluten
1842040,9788492808274,en:milk
1842040,9788492808274,en:soybeans
1387108,7340083467127,en:eggs
1387108,7340083467127,en:gluten
1387108,7340083467127,en:milk
1399280,7610029160673,en:gluten
1290101,5410041401707,en:eggs
1290101,5410041401707,en:gluten
1290101,5410041401707,en:sulphur-dioxide-and-sulphites
1369628,6416453071537,en:milk
1369628,6416453071537,en:soybeans
632087,2760820014608,en:milk
120106,0041757158804,en:milk
17957,0011822617185,en:nuts
17957,0011822617185,en:soybeans
848476,3401540148493,en:milk
133613,0048000701787,en:soybeans
504194,20073350,en:gluten
504194,20073350,en:milk
987,00005011,en:celery
403,0000005018,en:none
981,00005007,en:none
1561163,8033100272161,en:celery
1588502,8410087361444,en:gluten
1588502,8410087361444,en:sesame-seeds
1755080,8601500111207,en:milk
490426,1903749190003,en:gluten
490426,1903749190003,en:oats
1182267,4388844008779,en:gluten
1182267,4388844008779,en:milk
1183029,4388844140523,en:gluten
1183029,4388844140523,en:soybeans
521898,20568269,en:gluten
521898,20568269,en:mustard
521898,20568269,en:nuts
521898,20568269,en:soybeans
521904,20568498,en:sulphur-dioxide-and-sulphites
1067425,4000264000125,en:gluten
1067425,4000264000125,en:milk
1687149,8435037840572,en:milk
524088,20658663,en:nuts
273972,0180530000821,en:milk
281165,0201506013789,en:gluten
281165,0201506013789,en:milk
281165,0201506013789,en:nuts
520476,20509095,en:gluten
507127,20128562,en:celery
507127,20128562,en:gluten
1242618,5056104518496,en:milk
286238,0204098027554,en:eggs
286238,0204098027554,en:gluten
286238,0204098027554,en:milk
286238,0204098027554,en:soybeans
1230876,5033579001272,en:gluten
1230876,5033579001272,en:none
1230876,5033579001272,en:soybeans
290300,0206814013780,en:milk
1269586,5391517593280,en:eggs
1269586,5391517593280,en:gluten
1269586,5391517593280,en:milk
1269586,5391517593280,en:sulphur-dioxide-and-sulphites
277880,0200093005900,en:gluten
1554672,80310334,en:milk
1554672,80310334,en:soybeans
550113,22142917,en:eggs
550113,22142917,en:gluten
550113,22142917,en:milk
550113,22142917,en:nuts
550113,22142917,en:soybeans
486259,15116718,en:crustaceans
486259,15116718,en:milk
1835327,9400553017837,en:milk
1835327,9400553017837,en:soybeans
292596,0208074026173,en:gluten
1204037,5000128884525,en:peanuts
82669,0038000207648,en:eggs
1835284,9400547019571,en:soybeans
1382692,7300156486738,en:milk
1812752,8995899450314,en:soybeans
520306,20502546,en:milk
520306,20502546,en:nuts
1175493,4316268596299,en:gluten
1147914,4104420057364,en:nuts
505385,20094966,en:gluten
1595581,8410300100799,en:eggs
1595581,8410300100799,en:gluten
1584894,8410014464972,en:soybeans
20249,0013300554012,en:gluten
315012,0260099011480,en:gluten
679629,3110845051581,en:gluten
679629,3110845051581,en:milk
679629,3110845051581,en:nuts
288809,0205904023166,en:milk
545037,2203701024605,en:gluten
545037,2203701024605,en:milk
1379169,7061318006354,en:eggs
1379169,7061318006354,en:gluten
1379169,7061318006354,en:milk
663039,3040400220193,en:gluten
663039,3040400220193,en:milk
657815,3033124713201,en:celery
657815,3033124713201,en:gluten
657815,3033124713201,en:milk
1228992,5028934115312,en:milk
1230326,5032714019097,en:eggs
1230326,5032714019097,en:milk
1182650,4388844066120,en:milk
1182650,4388844066120,en:soybeans
1814418,9001493065010,en:gluten
388569,0734066003216,en:celery
388569,0734066003216,en:crustaceans
388569,0734066003216,en:eggs
386570,0729696110014,en:fish
386989,0731149380752,en:gluten
386989,0731149380752,en:sesame-seeds
386989,0731149380752,en:soybeans
486459,15292219436,en:sesame-seeds
386135,0728575940292,en:milk
1246449,5060021924995,en:gluten
657096,3027030047826,en:eggs
657096,3027030047826,en:gluten
657096,3027030047826,en:milk
149501,0055577107867,en:soybeans
1192688,4740376100794,en:gluten
841539,3386030002823,en:crustaceans
841539,3386030002823,en:fish
841539,3386030002823,en:gluten
841539,3386030002823,en:molluscs
841539,3386030002823,en:soybeans
269641,0099900601981,en:milk
658393,303349121313137,en:milk
496572,2000000261843,en:eggs
496572,2000000261843,en:gluten
496572,2000000261843,en:milk
496572,2000000261843,en:nuts
496572,2000000261843,en:soybeans
82560,0038000198496,en:gluten
897156,3534255551972,en:eggs
897156,3534255551972,en:gluten
897156,3534255551972,en:sulphur-dioxide-and-sulphites
415976,0808248144223,en:fish
511614,2023010000059,en:gluten
1752856,8594003967108,en:milk
312649,0253023014176,en:gluten
459978,0859594006390,en:eggs
649286,3000000064108,en:sulphur-dioxide-and-sulphites
657797,3033124708504,en:celery
323138,0299148037133,en:milk
276777,0200015036678,en:milk
313775,0255369021719,en:gluten
291382,0207350076482,en:fish
291878,0207661031811,en:milk
1826380,9300652012255,en:peanuts
553358,2227152014633,en:gluten
625402,2678238044875,en:milk
635367,2839122012183,en:gluten
292106,0207846040089,en:milk
292106,0207846040089,en:sulphur-dioxide-and-sulphites
551281,2218305029062,en:milk
294600,0209133044619,en:gluten
294600,0209133044619,en:milk
1171330,4311501639900,en:milk
1562811,8033315653427,en:gluten
1562811,8033315653427,en:nuts
294524,0209098008534,en:gluten
712898,3229820784472,en:gluten
1067854,4000379030536,en:gluten
1067854,4000379030536,en:milk
1067854,4000379030536,en:nuts
1067854,4000379030536,en:peanuts
841475,3385990025163,en:celery
841475,3385990025163,en:eggs
841475,3385990025163,en:gluten
553403,2227153014373,en:eggs
553403,2227153014373,en:gluten
848865,3401560115796,en:eggs
848865,3401560115796,en:gluten
848865,3401560115796,en:milk
848865,3401560115796,en:soybeans
556571,2240314009643,en:milk
714447,3233130009163,en:gluten
963653,3700157531231,en:gluten
497434,2000000761336,en:gluten
497434,2000000761336,en:milk
319854,0286080105617,en:milk
841469,3385990025040,en:eggs
841469,3385990025040,en:gluten
1150736,42208556,en:milk
1150736,42208556,en:nuts
1150736,42208556,en:soybeans
556586,2240314020143,en:milk
1354473,6091091008178,en:gluten
522514,20594046,en:eggs
522514,20594046,en:fish
522514,20594046,en:gluten
522514,20594046,en:mustard
1810466,8934563122164,en:crustaceans
1810466,8934563122164,en:fish
1810466,8934563122164,en:gluten
487882,16465565,en:fish
487882,16465565,en:gluten
510075,2020001537228,en:gluten
510075,2020001537228,en:milk
1146977,41024355,en:gluten
1390639,7466762939034,en:eggs
1390639,7466762939034,en:milk
1390639,7466762939034,en:nuts
496203,2000000196268,en:eggs
496203,2000000196268,en:gluten
660902,3036813710086,en:mustard
281452,0201642028678,en:eggs
281452,0201642028678,en:lupin
281452,0201642028678,en:milk
281452,0201642028678,en:sulphur-dioxide-and-sulphites
715177,3236560053263,en:milk
987597,3760018881011,en:mustard
841430,3385990021011,en:eggs
841430,3385990021011,en:gluten
841430,3385990021011,en:milk
840851,3384089902828,en:eggs
840851,3384089902828,en:gluten
840851,3384089902828,en:milk
286362,0204177016073,en:eggs
286362,0204177016073,en:gluten
286362,0204177016073,en:milk
308546,0230063006569,en:gluten
294097,0209001025917,en:eggs
290248,0206767017057,en:gluten
630898,2719467149600,en:milk
308526,0230017011151,en:gluten
312256,0250961005259,en:gluten
897140,3534255512447,en:eggs
897140,3534255512447,en:gluten
897140,3534255512447,en:milk
323118,0299118017974,en:eggs
291033,0207110020076,en:celery
291033,0207110020076,en:eggs
716396,3242272922063,en:eggs
716396,3242272922063,en:fish
716396,3242272922063,en:gluten
716396,3242272922063,en:milk
716396,3242272922063,en:mustard
505080,2009010013787,en:gluten
505080,2009010013787,en:milk
898918,3540881005253,en:eggs
898918,3540881005253,en:gluten
898918,3540881005253,en:milk
1317173,5450100012833,en:eggs
1317173,5450100012833,en:gluten
1317173,5450100012833,en:milk
1387052,7340083450419,en:eggs
1387052,7340083450419,en:gluten
1387052,7340083450419,en:milk
987439,3760018710014,en:celery
987439,3760018710014,en:eggs
987439,3760018710014,en:fish
987439,3760018710014,en:gluten
987439,3760018710014,en:lupin
987439,3760018710014,en:milk
987439,3760018710014,en:mustard
987439,3760018710014,en:peanuts
987439,3760018710014,en:sesame-seeds
987439,3760018710014,en:soybeans
987439,3760018710014,en:sulphur-dioxide-and-sulphites
629689,27063118,en:milk
521958,2057019000000,en:gluten
521958,2057019000000,en:milk
321519,0292325048489,en:milk
695096,3178530408249,en:eggs
695096,3178530408249,en:gluten
695096,3178530408249,en:milk
695096,3178530408249,en:oats
695096,3178530408249,en:soybeans
291866,0207661029191,en:milk
504218,2007338022597,en:eggs
504218,2007338022597,en:gluten
504218,2007338022597,en:milk
504218,2007338022597,en:mustard
1269110,5390691018053,en:milk
1269110,5390691018053,en:soybeans
1205133,5000159468787,en:gluten
1205133,5000159468787,en:milk
1205133,5000159468787,en:peanuts
1205133,5000159468787,en:soybeans
1231438,5034795001053,en:milk
1286225,5400247044334,en:fish
1385545,7318690051084,en:milk
840185,3382510032212,en:lupin
840185,3382510032212,en:nuts
657084,3027030044627,en:eggs
657084,3027030044627,en:gluten
657084,3027030044627,en:milk
1826438,9300652807226,en:gluten
1826438,9300652807226,en:nuts
844782,3394920378972,en:milk
1188922,4607025366683,en:milk
478667,1033097273810,en:milk
1586040,8410060184602,en:milk
1171936,4311501685778,en:milk
850699,3412290070088,en:milk
1148894,4104420224957,en:sesame-seeds
522532,20594459,en:celery
522532,20594459,en:fish
522532,20594459,en:gluten
522532,20594459,en:milk
522532,20594459,en:molluscs
715646,3240931537993,en:eggs
715646,3240931537993,en:gluten
715646,3240931537993,en:milk
660261,3034470446843,en:gluten
1288485,54008229,en:gluten
1288485,54008229,es:avena
1431393,7613413467693,fr:purée d'amande
1288502,54008656,en:soybeans
1191156,4710008212669,en:sesame-seeds
1795678,8722700226383,en:milk
849453,3401599363878,en:gluten
849453,3401599363878,en:nuts
849453,3401599363878,en:sesame-seeds
849453,3401599363878,en:soybeans
695282,3178530412321,en:gluten
695282,3178530412321,en:soybeans
695429,3178530415025,en:eggs
695429,3178530415025,en:gluten
695429,3178530415025,en:milk
587551,24067102,en:nuts
544935,2202939003130,en:milk
552297,2223650001953,en:milk
545312,2204340002917,en:milk
682130,3119320003299,en:milk
682130,3119320003299,en:none
506118,20103491,en:eggs
506118,20103491,en:fish
506118,20103491,en:gluten
506118,20103491,en:milk
661727,3038359004469,en:gluten
661727,3038359004469,en:sesame-seeds
1386981,7340083429743,en:gluten
846444,3396411234859,en:gluten
1316263,5449000243751,en:soybeans
1725579,8437012461093,en:gluten
1149332,4105550231105,en:celery
1204900,5000159384209,en:milk
1204900,5000159384209,en:peanuts
1204900,5000159384209,en:soybeans
1583445,8264874872008,en:gluten
1583445,8264874872008,en:milk
